Year,Month,Day,Hour,PM2.5,PM10_mask,Retrospective
2020,8,15,5,12.39,0,0
2020,8,15,6,12,0,0
2020,8,15,7,12.11,0,0
2020,8,15,8,10.76,0,0
2020,8,15,9,9.93,0,0
2020,8,15,10,10.05,0,0
2020,8,15,11,10.42,0,0
2020,8,15,12,10.83,0,0
2020,8,15,13,12.21,0,0
2020,8,15,14,13.07,0,0
2020,8,15,15,13.45,0,0
2020,8,15,16,13.14,0,0
2020,8,15,17,12.07,0,0
2020,8,15,18,11.48,0,0
2020,8,15,19,11.69,0,0
2020,8,15,20,11.62,0,0
2020,8,15,21,11.31,0,0
2020,8,15,22,12.2,0,0
2020,8,15,23,12.12,0,0
2020,8,16,0,11.29,0,0
2020,8,16,1,11.31,0,0
2020,8,16,2,12.16,0,0
2020,8,16,3,12.93,0,0
2020,8,16,4,12.74,0,0
2020,8,16,5,11.9,0,0
2020,8,16,6,12.17,0,0
2020,8,16,7,11.53,0,0
2020,8,16,8,10.68,0,0
2020,8,16,9,9.87,0,0
2020,8,16,10,10.32,0,0
2020,8,16,11,11.03,0,0
2020,8,16,12,11.14,0,0
2020,8,16,13,12.73,0,0
2020,8,16,14,13.96,0,0
2020,8,16,15,14.78,0,0
2020,8,16,16,14.19,0,0
2020,8,16,17,14.76,0,0
2020,8,16,18,13.46,0,0
2020,8,16,19,11.96,0,0
2020,8,16,20,12.96,0,0
2020,8,16,21,12.42,0,0
2020,8,16,22,10.99,0,0
2020,8,16,23,11.05,0,0
2020,8,17,0,11.81,0,0
2020,8,17,1,13.19,0,0
2020,8,17,2,14.41,0,0
2020,8,17,3,14.58,0,0
2020,8,17,4,15.02,0,0
2020,8,17,5,14.6,0,0
2020,8,17,6,13.34,0,0
2020,8,17,7,14.52,0,0
2020,8,17,8,14.7,0,0
2020,8,17,9,15.16,0,0
2020,8,17,10,14.83,0,0
2020,8,17,11,14.47,0,0
2020,8,17,12,13.72,0,0
2020,8,17,13,17.16,0,0
2020,8,17,14,16.57,0,0
2020,8,17,15,15.22,0,0
2020,8,17,16,15.18,0,0
2020,8,17,17,14.7,0,0
2020,8,17,18,14.05,0,0
2020,8,17,19,13.28,0,0
2020,8,17,20,12.52,0,0
2020,8,17,21,12.29,0,0
2020,8,17,22,11.97,0,0
2020,8,17,23,12.49,0,0
2020,8,18,0,12.71,0,0
2020,8,18,1,12.22,0,0
2020,8,18,2,13.21,0,0
2020,8,18,3,12.8,0,0
2020,8,18,4,13,0,0
2020,8,18,5,12.87,0,0
2020,8,18,6,13.64,0,0
2020,8,18,7,14.05,0,0
2020,8,18,8,15.17,0,0
2020,8,18,9,16.1,0,0
2020,8,18,10,15.79,0,0
2020,8,18,11,14.3,0,0
2020,8,18,12,13.36,0,0
2020,8,18,13,13.16,0,0
2020,8,18,14,13.48,0,0
2020,8,18,15,13.89,0,0
2020,8,18,16,13.93,0,0
2020,8,18,17,14.45,0,0
2020,8,18,18,16.05,0,0
2020,8,18,19,16.7,0,0
2020,8,18,20,16.75,0,0
2020,8,18,21,15.7,0,0
2020,8,18,22,15.92,0,0
2020,8,18,23,14.42,0,0
2020,8,19,0,13.85,0,0
2020,8,19,1,14.35,0,0
2020,8,19,2,13.06,0,0
2020,8,19,3,12.07,0,0
2020,8,19,4,12.4,0,0
2020,8,19,5,13.16,0,0
2020,8,19,6,14.03,0,0
2020,8,19,7,14.13,0,0
2020,8,19,8,15.53,0,0
2020,8,19,9,15.48,0,0
2020,8,19,10,14.26,0,0
2020,8,19,11,14.38,0,0
2020,8,19,12,12.48,0,0
2020,8,19,13,12.05,0,0
2020,8,19,14,15.03,0,0
2020,8,19,15,14.84,0,0
2020,8,19,16,15.81,0,0
2020,8,19,17,14.76,0,0
2020,8,19,18,14.17,0,0
2020,8,19,19,13.42,0,0
2020,8,19,20,13.94,0,0
2020,8,19,21,13.31,0,0
2020,8,19,22,13.5,0,0
2020,8,19,23,12.92,0,0
2020,8,20,0,13.23,0,0
2020,8,20,1,13.25,0,0
2020,8,20,2,13.32,0,0
2020,8,20,3,14.8,0,0
2020,8,20,4,14.45,0,0
2020,8,20,5,13.95,0,0
2020,8,20,6,13.33,0,0
2020,8,20,7,12.59,0,0
2020,8,20,8,12.82,0,0
2020,8,20,9,11.75,0,0
2020,8,20,10,11.76,0,0
2020,8,20,11,11.5,0,0
2020,8,20,12,13.2,0,0
2020,8,20,13,14.09,0,0
2020,8,20,14,14.43,0,0
2020,8,20,15,15.15,0,0
2020,8,20,16,16.57,0,0
2020,8,20,17,16.31,0,0
2020,8,20,18,13.65,0,0
2020,8,20,19,12.55,0,0
2020,8,20,20,12.43,0,0
2020,8,20,21,12.48,0,0
2020,8,20,22,12.24,0,0
2020,8,20,23,12.16,0,0
2020,8,21,0,12.36,0,0
2020,8,21,1,13.47,0,0
2020,8,21,2,13.63,0,0
2020,8,21,3,14.36,0,0
2020,8,21,4,11.78,0,0
2020,8,21,5,14.08,0,0
2020,8,21,6,13.06,0,0
2020,8,21,7,11.88,0,0
2020,8,21,8,10.83,0,0
2020,8,21,9,10.73,0,0
2020,8,21,10,10.05,0.01,0
2020,8,21,11,9.19,0,0
2020,8,21,12,11.08,0,0
2020,8,21,13,11.41,0,0
2020,8,21,14,12.07,0,0
2020,8,21,15,13.09,0,0
2020,8,21,16,12.38,0,0
2020,8,21,17,11.35,0,0
2020,8,21,18,10.77,0,0
2020,8,21,19,9.94,0,0
2020,8,21,20,9.26,0,0
2020,8,21,21,9.33,0,0
2020,8,21,22,11.13,0,0
2020,8,21,23,10.93,0,0
2020,8,22,0,10.26,0,0
2020,8,22,1,9.53,0,0
2020,8,22,2,10.08,0,0
2020,8,22,3,10.36,0,0
2020,8,22,4,8.88,0,0
2020,8,22,5,9.14,0,0
2020,8,22,6,10.07,0,0
2020,8,22,7,9.97,0,0
2020,8,22,8,10.42,0,0
2020,8,22,9,11.09,0,0
2020,8,22,10,10.97,0,0
2020,8,22,11,9.88,0,0
2020,8,22,12,9.57,0,0
2020,8,22,13,9.06,0,0
2020,8,22,14,9,0,0
2020,8,22,15,8.26,0,0
2020,8,22,16,8.41,0,0
2020,8,22,17,8.97,0,0
2020,8,22,18,9.72,0,0
2020,8,22,19,10.89,0,0
2020,8,22,20,11.4,0,0
2020,8,22,21,11.49,0,0
2020,8,22,22,11.08,0,0
2020,8,22,23,10.4,0,0
2020,8,23,0,9.9,0,0
2020,8,23,1,9.53,0,0
2020,8,23,2,9.06,0,0
2020,8,23,3,8.53,0,0
2020,8,23,4,7.9,0,0
2020,8,23,5,8.25,0,0
2020,8,23,6,9.12,0,0
2020,8,23,7,8.96,0,0
2020,8,23,8,9.67,0,0
2020,8,23,9,9.72,0,0
2020,8,23,10,9.54,0,0
2020,8,23,11,8.72,0,0
2020,8,23,12,8.72,0,0
2020,8,23,13,7.87,0,0
2020,8,23,14,7.9,0,0
2020,8,23,15,7.23,0,0
2020,8,23,16,7.52,0,0
2020,8,23,17,7.56,0,0
2020,8,23,18,9.09,0,0
2020,8,23,19,8.94,0,0
2020,8,23,20,9.06,0,0
2020,8,23,21,9.83,0,0
2020,8,23,22,9.93,0,0
2020,8,23,23,9.58,0,0
2020,8,24,0,9.95,0,0
2020,8,24,1,9.74,0,0
2020,8,24,2,9.72,0,0
2020,8,24,3,9.2,0,0
2020,8,24,4,9.75,0,0
2020,8,24,5,9.63,0,0
2020,8,24,6,10.44,0,0
2020,8,24,7,11.24,0,0
2020,8,24,8,12.32,0,0
2020,8,24,9,13.04,0,0
2020,8,24,10,11.91,0,0
2020,8,24,11,10.84,0,0
2020,8,24,12,10.42,0,0
2020,8,24,13,11.25,0,0
2020,8,24,14,10.11,0,0
2020,8,24,15,10.13,0,0
2020,8,24,16,10.95,0,0
2020,8,24,17,12.23,0,0
2020,8,24,18,12.95,0,0
2020,8,24,19,13.13,0,0
2020,8,24,20,14.65,0,0
2020,8,24,21,15.32,0,0
2020,8,24,22,15.19,0,0
2020,8,24,23,12.65,0,0
2020,8,25,0,12.47,0,0
2020,8,25,1,11.91,0,0
2020,8,25,2,11.73,0,0
2020,8,25,3,11.29,0,0
2020,8,25,4,11.3,0,0
2020,8,25,5,12.28,0,0
2020,8,25,6,13.05,0,0
2020,8,25,7,13.2,0,0
2020,8,25,8,13.13,0,0
2020,8,25,9,13.02,0,0
2020,8,25,10,11.75,0,0
2020,8,25,11,12.82,0,0
2020,8,25,12,13.2,0,0
2020,8,25,13,15.24,0,0
2020,8,25,14,16.73,0,0
2020,8,25,15,19.23,0,0
2020,8,25,16,19.77,0,0
2020,8,25,17,18.93,0,0
2020,8,25,18,15.19,0,0
2020,8,25,19,16.4,0,0
2020,8,25,20,18.58,0,0
2020,8,25,21,19.37,0,0
2020,8,25,22,19.05,0,0
2020,8,25,23,18.02,0,0
2020,8,26,0,17.47,0,0
2020,8,26,1,16.39,0,0
2020,8,26,2,16.1,0,0
2020,8,26,3,15.07,0,0
2020,8,26,4,14.47,0,0
2020,8,26,5,14.64,0,0
2020,8,26,6,14.73,0,0
2020,8,26,7,11.97,0,0
2020,8,26,8,11.82,0,0
2020,8,26,9,11.68,0,0
2020,8,26,10,11.57,0,0
2020,8,26,11,12.12,0,0
2020,8,26,12,13.6,0,0
2020,8,26,13,14.74,0,0
2020,8,26,14,15.72,0,0
2020,8,26,15,17.78,0,0
2020,8,26,16,18.12,0,0
2020,8,26,17,17.24,0,0
2020,8,26,18,15.47,0,0
2020,8,26,19,14.55,0,0
2020,8,26,20,13.36,0,0
2020,8,26,21,12.6,0,0
2020,8,26,22,11.08,0,0
2020,8,26,23,10.91,0,0
2020,8,27,0,11.66,0,0
2020,8,27,1,12.18,0,0
2020,8,27,2,12.99,0,0
2020,8,27,3,13.99,0,0
2020,8,27,4,13.76,0,0
2020,8,27,5,12.94,0,0
2020,8,27,6,11.02,0,0
2020,8,27,7,10.85,0,0
2020,8,27,8,10.24,0,0
2020,8,27,9,10.22,0,0
2020,8,27,10,10.66,0,0
2020,8,27,11,10.87,0,0
2020,8,27,12,11.77,0,0
2020,8,27,13,12.56,0,0
2020,8,27,14,13.8,0,0
2020,8,27,15,15.6,0,0
2020,8,27,16,15.65,0,0
2020,8,27,17,14.17,0,0
2020,8,27,18,12.78,0,0
2020,8,27,19,12.41,0,0
2020,8,27,20,12.39,0,0
2020,8,27,21,11.65,0,0
2020,8,27,22,11.2,0,0
2020,8,27,23,11.34,0,0
2020,8,28,0,11.63,0,0
2020,8,28,1,11.95,0,0
2020,8,28,2,13.71,0,0
2020,8,28,3,13.39,0,0
2020,8,28,4,15.4,0,0
2020,8,28,5,14.71,0,0
2020,8,28,6,13.06,0,0
2020,8,28,7,11.33,0,0
2020,8,28,8,10.61,0,0
2020,8,28,9,10.75,0,0
2020,8,28,10,10.55,0,0
2020,8,28,11,11.39,0,0
2020,8,28,12,12.18,0,0
2020,8,28,13,12.3,0,0
2020,8,28,14,14.78,0,0
2020,8,28,15,16.58,0,0
2020,8,28,16,13.58,0,0
2020,8,28,17,13.4,0,0
2020,8,28,18,13.49,0,0
2020,8,28,19,12.81,0,0
2020,8,28,20,11.91,0,0
2020,8,28,21,11.35,0,0
2020,8,28,22,11.05,0,0
2020,8,28,23,11.09,0,0
2020,8,29,0,11.98,0,0
2020,8,29,1,12.72,0,0
2020,8,29,2,14.6,0,0
2020,8,29,3,14.7,0,0
2020,8,29,4,13.84,0,0
2020,8,29,5,13.26,0,0
2020,8,29,6,13.15,0,0
2020,8,29,7,12.55,0,0
2020,8,29,8,12.1,0,0
2020,8,29,9,11.69,0,0
2020,8,29,10,11.32,0,0
2020,8,29,11,12.83,0,0
2020,8,29,12,13.26,0,0
2020,8,29,13,13.58,0,0
2020,8,29,14,14.2,0,0
2020,8,29,15,14.39,0,0
2020,8,29,16,16.38,0,0
2020,8,29,17,14.74,0,0
2020,8,29,18,13.77,0,0
2020,8,29,19,12.59,0,0
2020,8,29,20,10.91,0,0
2020,8,29,21,9.21,0,0
2020,8,29,22,10.29,0,0
2020,8,29,23,10.25,0,0
2020,8,30,0,10.9,0,0
2020,8,30,1,11.31,0,0
2020,8,30,2,11.65,0,0
2020,8,30,3,13.58,0,0
2020,8,30,4,13.17,0,0
2020,8,30,5,12.85,0,0
2020,8,30,6,15.06,0,0
2020,8,30,7,15.29,0,0
2020,8,30,8,15.28,0,0
2020,8,30,9,14,0,0
2020,8,30,10,13.33,0,0
2020,8,30,11,14.05,0,0
2020,8,30,12,15.58,0,0
2020,8,30,13,13.68,0,0
2020,8,30,14,17.33,0,0
2020,8,30,15,17.06,0,0
2020,8,30,16,16.96,0,0
2020,8,30,17,14.66,0,0
2020,8,30,18,13.84,0,0
2020,8,30,19,13.36,0,0
2020,8,30,20,13.48,0,0
2020,8,30,21,17.52,0,0
2020,8,30,22,15.66,0,0
2020,8,30,23,15.78,0,0
2020,8,31,0,15.11,0,0
2020,8,31,1,15.18,0,0
2020,8,31,2,14.49,0,0
2020,8,31,3,13.89,0,0
2020,8,31,4,15.01,0,0
2020,8,31,5,15.38,0,0
2020,8,31,6,14.81,0,0
2020,8,31,7,16.65,0,0
2020,8,31,8,17.36,0,0
2020,8,31,9,17.95,0,0
2020,8,31,10,16.49,0,0
2020,8,31,11,16.27,0,0
2020,8,31,12,15.32,0,0
2020,8,31,13,15.46,0,0
2020,8,31,14,15.22,0,0
2020,8,31,15,14.55,0,0
2020,8,31,16,14.45,0,0
2020,8,31,17,15.23,0,0
2020,8,31,18,15.42,0,0
2020,8,31,19,17.07,0,0
2020,8,31,20,18.36,0,0
2020,8,31,21,17.37,0,0
2020,8,31,22,15.93,0,0
2020,8,31,23,14.5,0,0
2020,9,1,0,15.12,0,0
2020,9,1,1,14.49,0,0
2020,9,1,2,14.13,0,0
2020,9,1,3,13.81,0,0
2020,9,1,4,13.16,0,0
2020,9,1,5,12.03,0,0
2020,9,1,6,11.67,0,0
2020,9,1,7,12.11,0,0
2020,9,1,8,14.12,0,0
2020,9,1,9,13.44,0,0
2020,9,1,10,13,0,0
2020,9,1,11,13.53,0,0
2020,9,1,12,13.83,0,0
2020,9,1,13,12.72,0,0
2020,9,1,14,11.81,0,0
2020,9,1,15,11.56,0,0
2020,9,1,16,12.69,0,0
2020,9,1,17,13.67,0,0
2020,9,1,18,14.52,0,0
2020,9,1,19,16.16,0,0
2020,9,1,20,18.23,0,0
2020,9,1,21,16.86,0,0
2020,9,1,22,17.29,0,0
2020,9,1,23,16.62,0,0
2020,9,2,0,15.51,0,0
2020,9,2,1,15.44,0,0
2020,9,2,2,16.81,0,0
2020,9,2,3,18.25,0,0
2020,9,2,4,17.38,0,0
2020,9,2,5,16.91,0,0
2020,9,2,6,16.05,0,0
2020,9,2,7,15.14,0,0
2020,9,2,8,14.1,0,0
2020,9,2,9,12.56,0,0
2020,9,2,10,12.71,0,0
2020,9,2,11,13.02,0,0
2020,9,2,12,13.86,0,0
2020,9,2,13,14.12,0,0
2020,9,2,14,13.85,0,0
2020,9,2,15,13.88,0,0
2020,9,2,16,14.48,0,0
2020,9,2,17,14.66,0,0
2020,9,2,18,14.84,0,0
2020,9,2,19,16.42,0,0
2020,9,2,20,17.86,0,0
2020,9,2,21,18.87,0,0
2020,9,2,22,17.47,0,0
2020,9,2,23,17.56,0,0
2020,9,3,0,16.37,0,0
2020,9,3,1,15.95,0,0
2020,9,3,2,16.28,0,0
2020,9,3,3,15.65,0,0
2020,9,3,4,16.32,0,0
2020,9,3,5,16.27,0,0
2020,9,3,6,17.52,0,0
2020,9,3,7,18.17,0,0
2020,9,3,8,19.04,0,0
2020,9,3,9,18.05,0,0
2020,9,3,10,16.13,0,0
2020,9,3,11,15.44,0,0
2020,9,3,12,15.71,0,0
2020,9,3,13,16.11,0,0
2020,9,3,14,15.47,0,0
2020,9,3,15,14.95,0,0
2020,9,3,16,14.91,0,0
2020,9,3,17,15.03,0,0
2020,9,3,18,14.6,0,0
2020,9,3,19,17.36,0,0
2020,9,3,20,19.15,0,0
2020,9,3,21,18.09,0,0
2020,9,3,22,16.06,0,0
2020,9,3,23,14.96,0,0
2020,9,4,0,14.64,0,0
2020,9,4,1,14.56,0,0
2020,9,4,2,13.18,0,0
2020,9,4,3,12.9,0,0
2020,9,4,4,13.55,0,0
2020,9,4,5,13.77,0,0
2020,9,4,6,13.65,0,0
2020,9,4,7,15.01,0,0
2020,9,4,8,16.2,0,0
2020,9,4,9,15.76,0,0
2020,9,4,10,15.64,0,0
2020,9,4,11,15.67,0,0
2020,9,4,12,15.33,0,0
2020,9,4,13,14.76,0,0
2020,9,4,14,15.58,0,0
2020,9,4,15,15.41,0,0
2020,9,4,16,15.65,0,0
2020,9,4,17,15.49,0,0
2020,9,4,18,14.54,0,0
2020,9,4,19,16.67,0,0
2020,9,4,20,18.78,0,0
2020,9,4,21,18.7,0,0
2020,9,4,22,18.36,0,0
2020,9,4,23,19.1,0,0
2020,9,5,0,17.91,0,0
2020,9,5,1,16.28,0,0
2020,9,5,2,15.13,0,0
2020,9,5,3,14.37,0,0
2020,9,5,4,15.13,0,0
2020,9,5,5,15.82,0,0
2020,9,5,6,16.04,0,0
2020,9,5,7,17.3,0,0
2020,9,5,8,17.68,0,0
2020,9,5,9,17.18,0,0
2020,9,5,10,15.09,0,0
2020,9,5,11,14.88,0,0
2020,9,5,12,13.85,0,0
2020,9,5,13,14.02,0,0
2020,9,5,14,13.3,0,0
2020,9,5,15,12.45,0,0
2020,9,5,16,12.65,0,0
2020,9,5,17,13.57,0,0
2020,9,5,18,14.5,0,0
2020,9,5,19,16.03,0,0
2020,9,5,20,16.97,0,0
2020,9,5,21,16.3,0,0
2020,9,5,22,15,0,0
2020,9,5,23,14.63,0,0
2020,9,6,0,14.65,0,0
2020,9,6,1,13.27,0,0
2020,9,6,2,11.93,0,0
2020,9,6,3,11.17,0,0
2020,9,6,4,11.03,0,0
2020,9,6,5,10.94,0,0
2020,9,6,6,11.19,0,0
2020,9,6,7,12.87,0,0
2020,9,6,8,12.97,0,0
2020,9,6,9,12.86,0,0
2020,9,6,10,12.23,0,0
2020,9,6,11,13.18,0,0
2020,9,6,12,11.65,0,0
2020,9,6,13,10.66,0,0
2020,9,6,14,10.91,0,0
2020,9,6,15,10.31,0,0
2020,9,6,16,10.04,0,0
2020,9,6,17,10.48,0,0
2020,9,6,18,11.48,0,0
2020,9,6,19,11.42,0,0
2020,9,6,20,13.25,0,0
2020,9,6,21,12.15,0,0
2020,9,6,22,11.4,0,0
2020,9,6,23,9.41,0,0
2020,9,7,0,9.48,0,0
2020,9,7,1,9.66,0,0
2020,9,7,2,11.11,0,0
2020,9,7,3,10.86,0,0
2020,9,7,4,10.3,0,0
2020,9,7,5,9.83,0,0
2020,9,7,6,9.53,0,0
2020,9,7,7,10.11,0,0
2020,9,7,8,10.51,0,0
2020,9,7,9,9.97,0,0
2020,9,7,10,9.81,0,0
2020,9,7,11,9.9,0,0
2020,9,7,12,9.95,0,0
2020,9,7,13,10.7,0,0
2020,9,7,14,11.63,0,0
2020,9,7,15,12.65,0,0
2020,9,7,16,11.92,0,0
2020,9,7,17,11.14,0,0
2020,9,7,18,10.62,0,0
2020,9,7,19,9.98,0,0
2020,9,7,20,9.84,0,0
2020,9,7,21,9.71,0,0
2020,9,7,22,8.96,0,0
2020,9,7,23,8.86,0,0
2020,9,8,0,8.68,0,0
2020,9,8,1,9.14,0,0
2020,9,8,2,10.2,0,0
2020,9,8,3,10.99,0,0
2020,9,8,4,11.57,0,0
2020,9,8,5,10.3,0,0
2020,9,8,6,10.74,0,0
2020,9,8,7,10.86,0,0
2020,9,8,8,9.54,0,0
2020,9,8,9,9.56,0,0
2020,9,8,10,9.04,0,0
2020,9,8,11,8.9,0,0
2020,9,8,12,9.57,0,0
2020,9,8,13,10.89,0,0
2020,9,8,14,13.18,0,0
2020,9,8,15,12.32,0,0
2020,9,8,16,11.04,0,0
2020,9,8,17,10.49,0,0
2020,9,8,18,9.96,0,0
2020,9,8,19,10.8,0,0
2020,9,8,20,9.95,0,0
2020,9,8,21,9.96,0,0
2020,9,8,22,10.12,0,0
2020,9,8,23,9.35,0,0
2020,9,9,0,10.4,0,0
2020,9,9,1,11.76,0,0
2020,9,9,2,12.8,0,0
2020,9,9,3,13.34,0,0
2020,9,9,4,12,0,0
2020,9,9,5,11.33,0,0
2020,9,9,6,11.84,0,0
2020,9,9,7,10.81,0,0
2020,9,9,8,10.97,0,0
2020,9,9,9,9.28,0,0
2020,9,9,10,9.22,0,0
2020,9,9,11,9.24,0,0
2020,9,9,12,9.9,0,0
2020,9,9,13,10.56,0,0
2020,9,9,14,13.1,0,0
2020,9,9,15,13.77,0,0
2020,9,9,16,14.09,0,0
2020,9,9,17,13.14,0,0
2020,9,9,18,11.51,0,0
2020,9,9,19,11.54,0,0
2020,9,9,20,10.84,0,0
2020,9,9,21,9.88,0,0
2020,9,9,22,10.07,0,0
2020,9,9,23,10.76,0,0
2020,9,10,0,10.87,0,0
2020,9,10,1,11.58,0,0
2020,9,10,2,11.91,0,0
2020,9,10,3,12.99,0,0
2020,9,10,4,12.59,0,0
2020,9,10,5,11.42,0,0
2020,9,10,6,11.37,0,0
2020,9,10,7,11.4,0,0
2020,9,10,8,10.62,0,0
2020,9,10,9,10.27,0,0
2020,9,10,10,10.78,0,0
2020,9,10,11,10.45,0,0
2020,9,10,12,10.44,0,0
2020,9,10,13,12.5,0,0
2020,9,10,14,14.14,0,0
2020,9,10,15,14.97,0,0
2020,9,10,16,14.29,0,0
2020,9,10,17,13.12,0,0
2020,9,10,18,12.08,0,0
2020,9,10,19,11.54,0,0
2020,9,10,20,11.27,0,0
2020,9,10,21,10.58,0,0
2020,9,10,22,10.69,0,0
2020,9,10,23,10.39,0,0
2020,9,11,0,10.63,0,0
2020,9,11,1,11.26,0,0
2020,9,11,2,12.54,0,0
2020,9,11,3,12.4,0,0
2020,9,11,4,11.68,0,0
2020,9,11,5,11.08,0,0
2020,9,11,6,9.97,0,0
2020,9,11,7,9.73,0,0
2020,9,11,8,9.77,0,0
2020,9,11,9,9.98,0,0
2020,9,11,10,10.58,0,0
2020,9,11,11,12.08,0,0
2020,9,11,12,13.05,0,0
2020,9,11,13,13.78,0,0
2020,9,11,14,13.28,0,0
2020,9,11,15,13.15,0,0
2020,9,11,16,13.01,0,0
2020,9,11,17,13.11,0,0
2020,9,11,18,13.12,0,0
2020,9,11,19,12.07,0,0
2020,9,11,20,11.81,0,0
2020,9,11,21,10,0,0
2020,9,11,22,10.03,0,0
2020,9,11,23,9.14,0,0
2020,9,12,0,9.22,0,0
2020,9,12,1,9.61,0,0
2020,9,12,2,12.9,0,0
2020,9,12,3,13.04,0,0
2020,9,12,4,12.4,0,0
2020,9,12,5,11.2,0,0
2020,9,12,6,10.28,0,0
2020,9,12,7,9.62,0,0
2020,9,12,8,8.69,0,0
2020,9,12,9,8.77,0,0
2020,9,12,10,8.5,0,0
2020,9,12,11,8.64,0,0
2020,9,12,12,9.21,0,0
2020,9,12,13,11.25,0,0
2020,9,12,14,13.9,0,0
2020,9,12,15,14.92,0,0
2020,9,12,16,14.8,0,0
2020,9,12,17,15.64,0,0
2020,9,12,18,14.14,0,0
2020,9,12,19,12.66,0,0
2020,9,12,20,12.35,0,0
2020,9,12,21,11.31,0,0
2020,9,12,22,11.43,0,0
2020,9,12,23,11.79,0,0
2020,9,13,0,11.26,0,0
2020,9,13,1,11.46,0,0
2020,9,13,2,11.62,0,0
2020,9,13,3,11.48,0,0
2020,9,13,4,10.36,0,0
2020,9,13,5,11.54,0,0
2020,9,13,6,9.98,0,0
2020,9,13,7,9.36,0,0
2020,9,13,8,9.02,0,0
2020,9,13,9,9.89,0,0
2020,9,13,10,9.53,0,0
2020,9,13,11,9.18,0,0
2020,9,13,12,10.55,0,0
2020,9,13,13,12.54,0,0
2020,9,13,14,14.56,0,0
2020,9,13,15,15.01,0,0
2020,9,13,16,14.66,0,0
2020,9,13,17,13.82,0,0
2020,9,13,18,13.07,0,0
2020,9,13,19,13.35,0,0
2020,9,13,20,13.37,0,0
2020,9,13,21,12.52,0,0
2020,9,13,22,12.68,0,0
2020,9,13,23,10.79,0,0
2020,9,14,0,11.73,0,0
2020,9,14,1,12.38,0,0
2020,9,14,2,13.68,0,0
2020,9,14,3,13.8,0,0
2020,9,14,4,14.46,0,0
2020,9,14,5,13.51,0,0
2020,9,14,6,12.28,0,0
2020,9,14,7,11.7,0,0
2020,9,14,8,11.23,0,0
2020,9,14,9,10.99,0,0
2020,9,14,10,10.18,0,0
2020,9,14,11,9.7,0,0
2020,9,14,12,11.53,0,0
2020,9,14,13,14.74,0,0
2020,9,14,14,16.12,0,0
2020,9,14,15,18.88,0,0
2020,9,14,16,17.37,0,0
2020,9,14,17,15.89,0,0
2020,9,14,18,13.84,0,0
2020,9,14,19,13.26,0,0
2020,9,14,20,12.42,0,0
2020,9,14,21,11.93,0,0
2020,9,14,22,10.75,0,0
2020,9,14,23,10.79,0,0
2020,9,15,0,11.4,0,0
2020,9,15,1,11.92,0,0
2020,9,15,2,14.81,0,0
2020,9,15,3,14.88,0,0
2020,9,15,4,15.5,0,0
2020,9,15,5,12.98,0,0
2020,9,15,6,10.55,0,0
2020,9,15,7,11.11,0,0
2020,9,15,8,11.44,0,0
2020,9,15,9,10.29,0,0
2020,9,15,10,9.38,0,0
2020,9,15,11,9.29,0,0
2020,9,15,12,10.65,0,0
2020,9,15,13,13.99,0,0
2020,9,15,14,16.37,0,0
2020,9,15,15,15.04,0,0
2020,9,15,16,13.84,0,0
2020,9,15,17,14,0,0
2020,9,15,18,13.74,0,0
2020,9,15,19,12.05,0,0
2020,9,15,20,11.44,0,0
2020,9,15,21,10.57,0,0
2020,9,15,22,10.65,0,0
2020,9,15,23,9.52,0,0
2020,9,16,0,10.27,0,0
2020,9,16,1,11.69,0,0
2020,9,16,2,13.9,0,0
2020,9,16,3,13.33,0,0
2020,9,16,4,12.69,0,0
2020,9,16,5,11.65,0,0
2020,9,16,6,11.1,0,0
2020,9,16,7,10.63,0,0
2020,9,16,8,10.15,0,0
2020,9,16,9,10.21,0,0
2020,9,16,10,11.38,0,0
2020,9,16,11,10.8,0,0
2020,9,16,12,12.98,0,0
2020,9,16,13,16.65,0,0
2020,9,16,14,18.15,0,0
2020,9,16,15,17.85,0,0
2020,9,16,16,17.34,0,0
2020,9,16,17,14.94,0,0
2020,9,16,18,15.4,0,0
2020,9,16,19,13.81,0,0
2020,9,16,20,12.06,0,0
2020,9,16,21,11.31,0,0
2020,9,16,22,12.03,0,0
2020,9,16,23,11.43,0,0
2020,9,17,0,12.29,0,0
2020,9,17,1,13.75,0,0
2020,9,17,2,14.29,0,0
2020,9,17,3,15,0,0
2020,9,17,4,14.66,0,0
2020,9,17,5,13.29,0,0
2020,9,17,6,12.29,0,0
2020,9,17,7,11.31,0,0
2020,9,17,8,10.87,0,0
2020,9,17,9,11.17,0,0
2020,9,17,10,11.07,0,0
2020,9,17,11,12.45,0,0
2020,9,17,12,12.66,0,0
2020,9,17,13,15.64,0,0
2020,9,17,14,18.53,0,0
2020,9,17,15,19.03,0,0
2020,9,17,16,17.61,0,0
2020,9,17,17,16.07,0,0
2020,9,17,18,17.77,0,0
2020,9,17,19,14.24,0,0
2020,9,17,20,11.34,0,0
2020,9,17,21,11.16,0,0
2020,9,17,22,10.11,0,0
2020,9,17,23,10.22,0,0
2020,9,18,0,10,0,0
2020,9,18,1,8.59,0,0
2020,9,18,2,10.18,0,0
2020,9,18,3,11.16,0,0
2020,9,18,4,11.64,0,0
2020,9,18,5,10.6,0,0
2020,9,18,6,10.02,0,0
2020,9,18,7,9.9,0,0
2020,9,18,8,9.21,0,0
2020,9,18,9,9.49,0,0
2020,9,18,10,9.9,0,0
